stationId,mnet_id,network_name,sensor_ht_explicit,wind_sensor_ht
WFT21481,3022,TEMPEST,,10.0
WFT21514,3022,TEMPEST,,10.0
WFT21536,3022,TEMPEST,,10.0
WFT21614,3022,TEMPEST,,10.0
WFT21876,3022,TEMPEST,,10.0
WFT21931,3022,TEMPEST,,10.0
WFT21936,3022,TEMPEST,,10.0
WFT22013,3022,TEMPEST,,10.0
WFT22063,3022,TEMPEST,,10.0
WFT22122,3022,TEMPEST,,10.0
WFT22235,3022,TEMPEST,,10.0
WFT22237,3022,TEMPEST,,10.0
WFT22290,3022,TEMPEST,,10.0
WFT22449,3022,TEMPEST,,10.0
WFT22496,3022,TEMPEST,,10.0
WFT22681,3022,TEMPEST,,10.0
WFT22789,3022,TEMPEST,,10.0
WFT22903,3022,TEMPEST,,10.0
WFT22925,3022,TEMPEST,,10.0
WFT22998,3022,TEMPEST,,10.0
WFT23016,3022,TEMPEST,,10.0
WFT23311,3022,TEMPEST,,10.0
WFT23400,3022,TEMPEST,,10.0
WFT23413,3022,TEMPEST,,10.0
WFT23541,3022,TEMPEST,,10.0
WFT23550,3022,TEMPEST,,10.0
WFT23584,3022,TEMPEST,,10.0
WFT23625,3022,TEMPEST,,10.0
WFT23720,3022,TEMPEST,,10.0
WFT23727,3022,TEMPEST,,10.0
WFT23804,3022,TEMPEST,,10.0
WFT23849,3022,TEMPEST,,10.0
WFT23862,3022,TEMPEST,,10.0
WFT23950,3022,TEMPEST,,10.0
WFT24411,3022,TEMPEST,,10.0
WFT24569,3022,TEMPEST,,10.0
WFT24616,3022,TEMPEST,,10.0
WFT24651,3022,TEMPEST,,10.0
WFT24828,3022,TEMPEST,,10.0
WFT24918,3022,TEMPEST,,10.0
WFT25012,3022,TEMPEST,,10.0
WFT25098,3022,TEMPEST,,10.0
WFT25183,3022,TEMPEST,,10.0
WFT25184,3022,TEMPEST,,10.0
WFT25512,3022,TEMPEST,,10.0
WFT25585,3022,TEMPEST,,10.0
WFT26246,3022,TEMPEST,,10.0
WFT26431,3022,TEMPEST,,10.0
WFT26780,3022,TEMPEST,,10.0
WFT26951,3022,TEMPEST,,10.0
WFT26956,3022,TEMPEST,,10.0
WFT27140,3022,TEMPEST,,10.0
WFT27255,3022,TEMPEST,,10.0
WFT27431,3022,TEMPEST,,10.0
WFT27579,3022,TEMPEST,,10.0
WFT27673,3022,TEMPEST,,10.0
WFT27875,3022,TEMPEST,,10.0
WFT27962,3022,TEMPEST,,10.0
WFT28068,3022,TEMPEST,,10.0
WFT28601,3022,TEMPEST,,10.0
G3100,65,APRSWXNET/CWOP,,2.0
VIAO3,2,RAWS,,6.1
G3137,65,APRSWXNET/CWOP,,2.0
AW082,65,APRSWXNET/CWOP,,2.0
G3154,65,APRSWXNET/CWOP,,2.0
G3153,65,APRSWXNET/CWOP,,2.0
CFGO3,2,RAWS,,6.1
G3162,65,APRSWXNET/CWOP,,2.0
G3204,65,APRSWXNET/CWOP,,2.0
G3210,65,APRSWXNET/CWOP,,2.0
AW104,65,APRSWXNET/CWOP,,2.0
CPC14,94,CPCRC,,10.0
G3300,65,APRSWXNET/CWOP,,2.0
G3348,65,APRSWXNET/CWOP,,2.0
WSU344,3007,WSU-AGNET,2.0,2.0
WFT18697,3022,TEMPEST,,10.0
WFT20037,3022,TEMPEST,,10.0
WFT28925,3022,TEMPEST,,10.0
WFT28960,3022,TEMPEST,,10.0
WFT28968,3022,TEMPEST,,10.0
WFT29109,3022,TEMPEST,,10.0
WFT29216,3022,TEMPEST,,10.0
WFT29409,3022,TEMPEST,,10.0
WFT29457,3022,TEMPEST,,10.0
WFT29483,3022,TEMPEST,,10.0
WFT29647,3022,TEMPEST,,10.0
WFT29758,3022,TEMPEST,,10.0
WFT29999,3022,TEMPEST,,10.0
WFT30011,3022,TEMPEST,,10.0
WFT30113,3022,TEMPEST,,10.0
WFT30361,3022,TEMPEST,,10.0
WFT30406,3022,TEMPEST,,10.0
WFT30442,3022,TEMPEST,,10.0
WFT30476,3022,TEMPEST,,10.0
WFT30523,3022,TEMPEST,,10.0
WFT30606,3022,TEMPEST,,10.0
WFT30608,3022,TEMPEST,,10.0
WFT31319,3022,TEMPEST,,10.0
WFT31422,3022,TEMPEST,,10.0
WFT31424,3022,TEMPEST,,10.0
WFT31850,3022,TEMPEST,,10.0
WFT32054,3022,TEMPEST,,10.0
WFT32296,3022,TEMPEST,,10.0
WFT32419,3022,TEMPEST,,10.0
WFT32591,3022,TEMPEST,,10.0
WFT32775,3022,TEMPEST,,10.0
WFT33416,3022,TEMPEST,,10.0
WFT33478,3022,TEMPEST,,10.0
WFT33529,3022,TEMPEST,,10.0
WFT33546,3022,TEMPEST,,10.0
WFT34195,3022,TEMPEST,,10.0
WFT34706,3022,TEMPEST,,10.0
WFT34716,3022,TEMPEST,,10.0
WFT34738,3022,TEMPEST,,10.0
WFT34757,3022,TEMPEST,,10.0
WFT34855,3022,TEMPEST,,10.0
WFT35279,3022,TEMPEST,,10.0
WFT35567,3022,TEMPEST,,10.0
WFT35602,3022,TEMPEST,,10.0
WFT35675,3022,TEMPEST,,10.0
WFT35880,3022,TEMPEST,,10.0
WFT35883,3022,TEMPEST,,10.0
WFT35998,3022,TEMPEST,,10.0
WFT36070,3022,TEMPEST,,10.0
WFT36119,3022,TEMPEST,,10.0
WFT36121,3022,TEMPEST,,10.0
WFT36134,3022,TEMPEST,,10.0
WFT36152,3022,TEMPEST,,10.0
WFT36153,3022,TEMPEST,,10.0
WFT36221,3022,TEMPEST,,10.0
WFT36234,3022,TEMPEST,,10.0
WFT36262,3022,TEMPEST,,10.0
WFT36430,3022,TEMPEST,,10.0
WFT36522,3022,TEMPEST,,10.0
WFT36574,3022,TEMPEST,,10.0
WFT36586,3022,TEMPEST,,10.0
WFT36621,3022,TEMPEST,,10.0
WFT36638,3022,TEMPEST,,10.0
WFT36640,3022,TEMPEST,,10.0
WFT36687,3022,TEMPEST,,10.0
WFT36703,3022,TEMPEST,,10.0
WFT36739,3022,TEMPEST,,10.0
WFT36770,3022,TEMPEST,,10.0
WFT36777,3022,TEMPEST,,10.0
WFT36800,3022,TEMPEST,,10.0
WFT37092,3022,TEMPEST,,10.0
WFT37095,3022,TEMPEST,,10.0
WFT37144,3022,TEMPEST,,10.0
WFT37217,3022,TEMPEST,,10.0
WFT37241,3022,TEMPEST,,10.0
WFT37244,3022,TEMPEST,,10.0
WFT37401,3022,TEMPEST,,10.0
WFT37499,3022,TEMPEST,,10.0
WFT37630,3022,TEMPEST,,10.0
WFT37728,3022,TEMPEST,,10.0
WFT37819,3022,TEMPEST,,10.0
WFT37904,3022,TEMPEST,,10.0
WFT37949,3022,TEMPEST,,10.0
WFT38075,3022,TEMPEST,,10.0
WFT38232,3022,TEMPEST,,10.0
WFT38270,3022,TEMPEST,,10.0
WFT38384,3022,TEMPEST,,10.0
WFT38419,3022,TEMPEST,,10.0
WFT38435,3022,TEMPEST,,10.0
WFT38470,3022,TEMPEST,,10.0
WFT38509,3022,TEMPEST,,10.0
WFT38576,3022,TEMPEST,,10.0
WFT38714,3022,TEMPEST,,10.0
WFT38940,3022,TEMPEST,,10.0
WFT39022,3022,TEMPEST,,10.0
WFT39027,3022,TEMPEST,,10.0
WFT39145,3022,TEMPEST,,10.0
WFT39239,3022,TEMPEST,,10.0
WFT39249,3022,TEMPEST,,10.0
WFT39275,3022,TEMPEST,,10.0
WFT39280,3022,TEMPEST,,10.0
WFT39408,3022,TEMPEST,,10.0
WFT39456,3022,TEMPEST,,10.0
WFT39496,3022,TEMPEST,,10.0
WFT39511,3022,TEMPEST,,10.0
WFT39602,3022,TEMPEST,,10.0
WFT39939,3022,TEMPEST,,10.0
WFT40015,3022,TEMPEST,,10.0
WFT40137,3022,TEMPEST,,10.0
WFT40163,3022,TEMPEST,,10.0
WFT40201,3022,TEMPEST,,10.0
WFT40221,3022,TEMPEST,,10.0
WFT40314,3022,TEMPEST,,10.0
WFT40422,3022,TEMPEST,,10.0
WFT40440,3022,TEMPEST,,10.0
WFT40526,3022,TEMPEST,,10.0
WFT40554,3022,TEMPEST,,10.0
WFT40710,3022,TEMPEST,,10.0
WFT40917,3022,TEMPEST,,10.0
WFT41030,3022,TEMPEST,,10.0
WFT41057,3022,TEMPEST,,10.0
WFT41176,3022,TEMPEST,,10.0
WFT41205,3022,TEMPEST,,10.0
WFT41216,3022,TEMPEST,,10.0
WFT41217,3022,TEMPEST,,10.0
WFT41222,3022,TEMPEST,,10.0
WFT41231,3022,TEMPEST,,10.0
WFT41292,3022,TEMPEST,,10.0
WFT41296,3022,TEMPEST,,10.0
WFT41301,3022,TEMPEST,,10.0
WFT41335,3022,TEMPEST,,10.0
WFT41510,3022,TEMPEST,,10.0
WFT41623,3022,TEMPEST,,10.0
WFT41986,3022,TEMPEST,,10.0
WFT42063,3022,TEMPEST,,10.0
WFT42071,3022,TEMPEST,,10.0
WFT42148,3022,TEMPEST,,10.0
WFT42165,3022,TEMPEST,,10.0
WFT42265,3022,TEMPEST,,10.0
WFT42464,3022,TEMPEST,,10.0
WFT42528,3022,TEMPEST,,10.0
WFT42541,3022,TEMPEST,,10.0
WFT42652,3022,TEMPEST,,10.0
WFT42659,3022,TEMPEST,,10.0
WFT42686,3022,TEMPEST,,10.0
WFT42801,3022,TEMPEST,,10.0
WFT43005,3022,TEMPEST,,10.0
WFT18404,3022,TEMPEST,,10.0
WFT40006,3022,TEMPEST,,10.0
WFT43242,3022,TEMPEST,,10.0
WFT43494,3022,TEMPEST,,10.0
WFT43555,3022,TEMPEST,,10.0
WFT43840,3022,TEMPEST,,10.0
WFT44015,3022,TEMPEST,,10.0
WFT44091,3022,TEMPEST,,10.0
WFT44222,3022,TEMPEST,,10.0
WFT44365,3022,TEMPEST,,10.0
WFT44572,3022,TEMPEST,,10.0
WFT44623,3022,TEMPEST,,10.0
WFT44649,3022,TEMPEST,,10.0
WFT44796,3022,TEMPEST,,10.0
WFT44831,3022,TEMPEST,,10.0
WFT45172,3022,TEMPEST,,10.0
WFT45185,3022,TEMPEST,,10.0
WFT45467,3022,TEMPEST,,10.0
WFT45471,3022,TEMPEST,,10.0
WFT45614,3022,TEMPEST,,10.0
WFT45656,3022,TEMPEST,,10.0
WFT45663,3022,TEMPEST,,10.0
WFT45700,3022,TEMPEST,,10.0
WFT46008,3022,TEMPEST,,10.0
WFT46090,3022,TEMPEST,,10.0
WFT46123,3022,TEMPEST,,10.0
WFT46124,3022,TEMPEST,,10.0
WFT46168,3022,TEMPEST,,10.0
WFT46332,3022,TEMPEST,,10.0
WFT46334,3022,TEMPEST,,10.0
WFT46613,3022,TEMPEST,,10.0
WFT47105,3022,TEMPEST,,10.0
WFT47573,3022,TEMPEST,,10.0
WFT47794,3022,TEMPEST,,10.0
WFT47839,3022,TEMPEST,,10.0
WFT47867,3022,TEMPEST,,10.0
WFT47919,3022,TEMPEST,,10.0
WFT47964,3022,TEMPEST,,10.0
WFT48213,3022,TEMPEST,,10.0
WFT48284,3022,TEMPEST,,10.0
WFT48389,3022,TEMPEST,,10.0
WFT48458,3022,TEMPEST,,10.0
WFT48574,3022,TEMPEST,,10.0
WFT48692,3022,TEMPEST,,10.0
WFT48772,3022,TEMPEST,,10.0
WFT48837,3022,TEMPEST,,10.0
WFT48849,3022,TEMPEST,,10.0
WFT48920,3022,TEMPEST,,10.0
WFT48999,3022,TEMPEST,,10.0
WFT49016,3022,TEMPEST,,10.0
WFT49023,3022,TEMPEST,,10.0
WFT49361,3022,TEMPEST,,10.0
WFT49385,3022,TEMPEST,,10.0
WFT49499,3022,TEMPEST,,10.0
WFT49768,3022,TEMPEST,,10.0
WFT49798,3022,TEMPEST,,10.0
WFT49979,3022,TEMPEST,,10.0
WFT50131,3022,TEMPEST,,10.0
WFT50254,3022,TEMPEST,,10.0
WFT50262,3022,TEMPEST,,10.0
WFT50291,3022,TEMPEST,,10.0
WFT50360,3022,TEMPEST,,10.0
WFT50419,3022,TEMPEST,,10.0
WFT50427,3022,TEMPEST,,10.0
WFT50498,3022,TEMPEST,,10.0
WFT50547,3022,TEMPEST,,10.0
WFT50557,3022,TEMPEST,,10.0
WFT50585,3022,TEMPEST,,10.0
WFT50655,3022,TEMPEST,,10.0
WFT50736,3022,TEMPEST,,10.0
WFT50766,3022,TEMPEST,,10.0
WFT50884,3022,TEMPEST,,10.0
WFT50982,3022,TEMPEST,,10.0
WFT51048,3022,TEMPEST,,10.0
WFT51074,3022,TEMPEST,,10.0
WFT51124,3022,TEMPEST,,10.0
WFT51127,3022,TEMPEST,,10.0
WFT51161,3022,TEMPEST,,10.0
WFT51206,3022,TEMPEST,,10.0
WFT51661,3022,TEMPEST,,10.0
WFT51741,3022,TEMPEST,,10.0
WFT51905,3022,TEMPEST,,10.0
WFT51953,3022,TEMPEST,,10.0
WFT52027,3022,TEMPEST,,10.0
WFT52092,3022,TEMPEST,,10.0
WFT52242,3022,TEMPEST,,10.0
WFT52352,3022,TEMPEST,,10.0
WFT52432,3022,TEMPEST,,10.0
WFT52487,3022,TEMPEST,,10.0
WFT52504,3022,TEMPEST,,10.0
WFT52506,3022,TEMPEST,,10.0
WFT52511,3022,TEMPEST,,10.0
WFT52614,3022,TEMPEST,,10.0
WFT52646,3022,TEMPEST,,10.0
WFT52870,3022,TEMPEST,,10.0
WFT53165,3022,TEMPEST,,10.0
WFT53237,3022,TEMPEST,,10.0
WFT53246,3022,TEMPEST,,10.0
WFT53410,3022,TEMPEST,,10.0
WFT53439,3022,TEMPEST,,10.0
WFT53555,3022,TEMPEST,,10.0
WFT53665,3022,TEMPEST,,10.0
WFT53756,3022,TEMPEST,,10.0
WFT53788,3022,TEMPEST,,10.0
WFT53819,3022,TEMPEST,,10.0
WFT53843,3022,TEMPEST,,10.0
WFT53893,3022,TEMPEST,,10.0
WFT53941,3022,TEMPEST,,10.0
WFT54099,3022,TEMPEST,,10.0
WFT54333,3022,TEMPEST,,10.0
WFT54349,3022,TEMPEST,,10.0
WFT54357,3022,TEMPEST,,10.0
WFT54415,3022,TEMPEST,,10.0
WFT54480,3022,TEMPEST,,10.0
WFT54555,3022,TEMPEST,,10.0
WFT54617,3022,TEMPEST,,10.0
WFT55282,3022,TEMPEST,,10.0
WFT55403,3022,TEMPEST,,10.0
WFT55541,3022,TEMPEST,,10.0
WFT55606,3022,TEMPEST,,10.0
WFT55824,3022,TEMPEST,,10.0
WFT56049,3022,TEMPEST,,10.0
WFT56060,3022,TEMPEST,,10.0
WFT56108,3022,TEMPEST,,10.0
WFT56230,3022,TEMPEST,,10.0
WFT56234,3022,TEMPEST,,10.0
WFT56622,3022,TEMPEST,,10.0
WFT56634,3022,TEMPEST,,10.0
WFT56661,3022,TEMPEST,,10.0
WFT56766,3022,TEMPEST,,10.0
WFT56779,3022,TEMPEST,,10.0
WFT56808,3022,TEMPEST,,10.0
WFT57042,3022,TEMPEST,,10.0
WFT57048,3022,TEMPEST,,10.0
WFT57071,3022,TEMPEST,,10.0
WFT57164,3022,TEMPEST,,10.0
WFT57238,3022,TEMPEST,,10.0
WFT57334,3022,TEMPEST,,10.0
WFT57379,3022,TEMPEST,,10.0
WFT57505,3022,TEMPEST,,10.0
WFT57582,3022,TEMPEST,,10.0
WFT57587,3022,TEMPEST,,10.0
WFT57731,3022,TEMPEST,,10.0
WFT57873,3022,TEMPEST,,10.0
WFT57959,3022,TEMPEST,,10.0
WFT58035,3022,TEMPEST,,10.0
WFT58048,3022,TEMPEST,,10.0
WFT58069,3022,TEMPEST,,10.0
WFT58082,3022,TEMPEST,,10.0
OXDPN,265,PGN,,6.0
GRUPN,265,PGN,,6.0
RAMPN,265,PGN,,6.0
HILPN,265,PGN,,6.0
SBCPN,265,PGN,,6.0
RCRPN,265,PGN,,6.0
BLUPN,265,PGN,,6.0
LAMPN,265,PGN,,6.0
WFT37226,3022,TEMPEST,,10.0
WFT40139,3022,TEMPEST,,10.0
WFT42052,3022,TEMPEST,,10.0
WFT58413,3022,TEMPEST,,10.0
WFT58422,3022,TEMPEST,,10.0
WFT58553,3022,TEMPEST,,10.0
WFT58651,3022,TEMPEST,,10.0
WFT58717,3022,TEMPEST,,10.0
WFT58916,3022,TEMPEST,,10.0
WFT58920,3022,TEMPEST,,10.0
WFT59234,3022,TEMPEST,,10.0
WFT59292,3022,TEMPEST,,10.0
WFT59586,3022,TEMPEST,,10.0
WFT59711,3022,TEMPEST,,10.0
WFT59738,3022,TEMPEST,,10.0
WFT59838,3022,TEMPEST,,10.0
WFT59934,3022,TEMPEST,,10.0
WFT60019,3022,TEMPEST,,10.0
WFT60155,3022,TEMPEST,,10.0
WFT60192,3022,TEMPEST,,10.0
WFT60238,3022,TEMPEST,,10.0
WFT60239,3022,TEMPEST,,10.0
WFT60301,3022,TEMPEST,,10.0
WFT60334,3022,TEMPEST,,10.0
WFT60439,3022,TEMPEST,,10.0
WFT60537,3022,TEMPEST,,10.0
WFT60559,3022,TEMPEST,,10.0
WFT60564,3022,TEMPEST,,10.0
WFT60592,3022,TEMPEST,,10.0
WFT60668,3022,TEMPEST,,10.0
WFT60689,3022,TEMPEST,,10.0
WFT60697,3022,TEMPEST,,10.0
WFT60780,3022,TEMPEST,,10.0
WFT60992,3022,TEMPEST,,10.0
WFT61184,3022,TEMPEST,,10.0
WFT61240,3022,TEMPEST,,10.0
WFT61279,3022,TEMPEST,,10.0
WFT61308,3022,TEMPEST,,10.0
WFT61356,3022,TEMPEST,,10.0
WFT61410,3022,TEMPEST,,10.0
WFT61448,3022,TEMPEST,,10.0
WFT61477,3022,TEMPEST,,10.0
WFT61488,3022,TEMPEST,,10.0
WFT61527,3022,TEMPEST,,10.0
WFT61618,3022,TEMPEST,,10.0
WFT61635,3022,TEMPEST,,10.0
WFT61672,3022,TEMPEST,,10.0
WFT61697,3022,TEMPEST,,10.0
WFT61712,3022,TEMPEST,,10.0
WFT61714,3022,TEMPEST,,10.0
WFT61731,3022,TEMPEST,,10.0
WFT61773,3022,TEMPEST,,10.0
WFT61779,3022,TEMPEST,,10.0
WFT61917,3022,TEMPEST,,10.0
WFT62112,3022,TEMPEST,,10.0
WFT62125,3022,TEMPEST,,10.0
WFT62146,3022,TEMPEST,,10.0
WFT62173,3022,TEMPEST,,10.0
WFT62177,3022,TEMPEST,,10.0
WFT62243,3022,TEMPEST,,10.0
WFT62287,3022,TEMPEST,,10.0
WFT62360,3022,TEMPEST,,10.0
WFT62410,3022,TEMPEST,,10.0
WFT62415,3022,TEMPEST,,10.0
WFT62428,3022,TEMPEST,,10.0
WFT62497,3022,TEMPEST,,10.0
WFT62546,3022,TEMPEST,,10.0
WFT62551,3022,TEMPEST,,10.0
WFT62559,3022,TEMPEST,,10.0
WFT62618,3022,TEMPEST,,10.0
WFT62750,3022,TEMPEST,,10.0
WFT63141,3022,TEMPEST,,10.0
WFT63237,3022,TEMPEST,,10.0
WFT63358,3022,TEMPEST,,10.0
WFT63423,3022,TEMPEST,,10.0
WFT63461,3022,TEMPEST,,10.0
WFT63496,3022,TEMPEST,,10.0
WFT63518,3022,TEMPEST,,10.0
WFT63545,3022,TEMPEST,,10.0
WFT63617,3022,TEMPEST,,10.0
WFT63666,3022,TEMPEST,,10.0
WFT63669,3022,TEMPEST,,10.0
WFT63683,3022,TEMPEST,,10.0
WFT63754,3022,TEMPEST,,10.0
WFT63816,3022,TEMPEST,,10.0
WFT63859,3022,TEMPEST,,10.0
WFT63904,3022,TEMPEST,,10.0
WFT63966,3022,TEMPEST,,10.0
WFT63971,3022,TEMPEST,,10.0
WFT64009,3022,TEMPEST,,10.0
WFT64035,3022,TEMPEST,,10.0
WFT64082,3022,TEMPEST,,10.0
WFT64137,3022,TEMPEST,,10.0
WFT64214,3022,TEMPEST,,10.0
WFT64215,3022,TEMPEST,,10.0
WFT64216,3022,TEMPEST,,10.0
WFT64306,3022,TEMPEST,,10.0
WFT64329,3022,TEMPEST,,10.0
WFT64355,3022,TEMPEST,,10.0
WFT64577,3022,TEMPEST,,10.0
WFT64656,3022,TEMPEST,,10.0
WFT64677,3022,TEMPEST,,10.0
WFT64720,3022,TEMPEST,,10.0
WFT64724,3022,TEMPEST,,10.0
WFT64752,3022,TEMPEST,,10.0
WFT64837,3022,TEMPEST,,10.0
WFT64914,3022,TEMPEST,,10.0
WFT64949,3022,TEMPEST,,10.0
WFT65006,3022,TEMPEST,,10.0
WFT65011,3022,TEMPEST,,10.0
WFT65092,3022,TEMPEST,,10.0
WFT65104,3022,TEMPEST,,10.0
WFT65105,3022,TEMPEST,,10.0
WFT65164,3022,TEMPEST,,10.0
WFT65260,3022,TEMPEST,,10.0
WFT65302,3022,TEMPEST,,10.0
WFT65322,3022,TEMPEST,,10.0
WFT65323,3022,TEMPEST,,10.0
WFT65398,3022,TEMPEST,,10.0
WFT65482,3022,TEMPEST,,10.0
WFT65551,3022,TEMPEST,,10.0
WFT65588,3022,TEMPEST,,10.0
WFT65594,3022,TEMPEST,,10.0
WFT65610,3022,TEMPEST,,10.0
WFT65620,3022,TEMPEST,,10.0
WFT65643,3022,TEMPEST,,10.0
WFT65656,3022,TEMPEST,,10.0
WFT65666,3022,TEMPEST,,10.0
WFT65676,3022,TEMPEST,,10.0
WFT65729,3022,TEMPEST,,10.0
WFT65780,3022,TEMPEST,,10.0
WFT65783,3022,TEMPEST,,10.0
WFT65814,3022,TEMPEST,,10.0
WFT65866,3022,TEMPEST,,10.0
WFT65887,3022,TEMPEST,,10.0
WFT66019,3022,TEMPEST,,10.0
WFT66158,3022,TEMPEST,,10.0
WFT66245,3022,TEMPEST,,10.0
WFT66270,3022,TEMPEST,,10.0
WFT66299,3022,TEMPEST,,10.0
WFT66319,3022,TEMPEST,,10.0
WFT66361,3022,TEMPEST,,10.0
WFT66442,3022,TEMPEST,,10.0
WFT66480,3022,TEMPEST,,10.0
WFT66509,3022,TEMPEST,,10.0
WFT66583,3022,TEMPEST,,10.0
WFT66683,3022,TEMPEST,,10.0
WFT66708,3022,TEMPEST,,10.0
WFT66776,3022,TEMPEST,,10.0
WFT66811,3022,TEMPEST,,10.0
WFT66820,3022,TEMPEST,,10.0
WFT66826,3022,TEMPEST,,10.0
WFT66964,3022,TEMPEST,,10.0
WFT67016,3022,TEMPEST,,10.0
WFT67056,3022,TEMPEST,,10.0
WFT67264,3022,TEMPEST,,10.0
WFT67301,3022,TEMPEST,,10.0
WFT67356,3022,TEMPEST,,10.0
WFT67378,3022,TEMPEST,,10.0
WFT67380,3022,TEMPEST,,10.0
WFT67427,3022,TEMPEST,,10.0
WFT67440,3022,TEMPEST,,10.0
WFT67485,3022,TEMPEST,,10.0
WFT67516,3022,TEMPEST,,10.0
WFT67653,3022,TEMPEST,,10.0
WFT67659,3022,TEMPEST,,10.0
WFT67671,3022,TEMPEST,,10.0
WFT67672,3022,TEMPEST,,10.0
WFT67716,3022,TEMPEST,,10.0
WFT67727,3022,TEMPEST,,10.0
WFT67734,3022,TEMPEST,,10.0
WFT67771,3022,TEMPEST,,10.0
WFT67851,3022,TEMPEST,,10.0
WFT67910,3022,TEMPEST,,10.0
WFT68062,3022,TEMPEST,,10.0
WFT68096,3022,TEMPEST,,10.0
WFT68168,3022,TEMPEST,,10.0
WFT68171,3022,TEMPEST,,10.0
WFT68208,3022,TEMPEST,,10.0
WFT68216,3022,TEMPEST,,10.0
WFT68248,3022,TEMPEST,,10.0
WFT68375,3022,TEMPEST,,10.0
WFT68396,3022,TEMPEST,,10.0
WFT68410,3022,TEMPEST,,10.0
WFT68440,3022,TEMPEST,,10.0
WFT68488,3022,TEMPEST,,10.0
WFT68526,3022,TEMPEST,,10.0
WFT68574,3022,TEMPEST,,10.0
WFT68762,3022,TEMPEST,,10.0
WFT68774,3022,TEMPEST,,10.0
WFT68818,3022,TEMPEST,,10.0
WFT68861,3022,TEMPEST,,10.0
WFT68886,3022,TEMPEST,,10.0
WFT68902,3022,TEMPEST,,10.0
WFT68942,3022,TEMPEST,,10.0
WFT68956,3022,TEMPEST,,10.0
WFT69008,3022,TEMPEST,,10.0
WFT69017,3022,TEMPEST,,10.0
WFT69079,3022,TEMPEST,,10.0
WFT69099,3022,TEMPEST,,10.0
WFT69137,3022,TEMPEST,,10.0
WFT69154,3022,TEMPEST,,10.0
WFT69219,3022,TEMPEST,,10.0
WFT69241,3022,TEMPEST,,10.0
WFT69331,3022,TEMPEST,,10.0
WFT69388,3022,TEMPEST,,10.0
WFT69536,3022,TEMPEST,,10.0
WFT69559,3022,TEMPEST,,10.0
WFT69601,3022,TEMPEST,,10.0
WFT69645,3022,TEMPEST,,10.0
WFT69724,3022,TEMPEST,,10.0
WFT69871,3022,TEMPEST,,10.0
WFT70018,3022,TEMPEST,,10.0
WFT70187,3022,TEMPEST,,10.0
WFT70248,3022,TEMPEST,,10.0
WFT70267,3022,TEMPEST,,10.0
WFT70459,3022,TEMPEST,,10.0
WFT70463,3022,TEMPEST,,10.0
WFT70505,3022,TEMPEST,,10.0
WFT70791,3022,TEMPEST,,10.0
WFT71003,3022,TEMPEST,,10.0
WFT71042,3022,TEMPEST,,10.0
WFT71146,3022,TEMPEST,,10.0
WFT71166,3022,TEMPEST,,10.0
WFT71315,3022,TEMPEST,,10.0
WFT71329,3022,TEMPEST,,10.0
WFT71332,3022,TEMPEST,,10.0
WFT71650,3022,TEMPEST,,10.0
WFT71702,3022,TEMPEST,,10.0
WFT71723,3022,TEMPEST,,10.0
WFT71930,3022,TEMPEST,,10.0
WFT71954,3022,TEMPEST,,10.0
WFT72097,3022,TEMPEST,,10.0
WFT72125,3022,TEMPEST,,10.0
WFT72131,3022,TEMPEST,,10.0
WFT72230,3022,TEMPEST,,10.0
WFT72292,3022,TEMPEST,,10.0
WFT72346,3022,TEMPEST,,10.0
WFT72376,3022,TEMPEST,,10.0
WFT72406,3022,TEMPEST,,10.0
WFT72449,3022,TEMPEST,,10.0
WFT72630,3022,TEMPEST,,10.0
WFT72645,3022,TEMPEST,,10.0
WFT72793,3022,TEMPEST,,10.0
WFT72900,3022,TEMPEST,,10.0
WFT72972,3022,TEMPEST,,10.0
WFT72998,3022,TEMPEST,,10.0
WFT73007,3022,TEMPEST,,10.0
WFT73122,3022,TEMPEST,,10.0
WFT66321,3022,TEMPEST,,10.0
WFT71924,3022,TEMPEST,,10.0
WFT73136,3022,TEMPEST,,10.0
WFT73195,3022,TEMPEST,,10.0
WFT73316,3022,TEMPEST,,10.0
WFT73318,3022,TEMPEST,,10.0
WFT73389,3022,TEMPEST,,10.0
WFT73398,3022,TEMPEST,,10.0
WFT73498,3022,TEMPEST,,10.0
WFT73523,3022,TEMPEST,,10.0
WFT73564,3022,TEMPEST,,10.0
WFT73624,3022,TEMPEST,,10.0
WFT73628,3022,TEMPEST,,10.0
WFT73745,3022,TEMPEST,,10.0
WFT74183,3022,TEMPEST,,10.0
WFT74308,3022,TEMPEST,,10.0
WFT74327,3022,TEMPEST,,10.0
WFT74386,3022,TEMPEST,,10.0
WFT74410,3022,TEMPEST,,10.0
WFT74413,3022,TEMPEST,,10.0
WFT74446,3022,TEMPEST,,10.0
WFT74499,3022,TEMPEST,,10.0
WFT74522,3022,TEMPEST,,10.0
WFT74569,3022,TEMPEST,,10.0
WFT74686,3022,TEMPEST,,10.0
WFT74736,3022,TEMPEST,,10.0
WFT74804,3022,TEMPEST,,10.0
WFT74885,3022,TEMPEST,,10.0
WFT74911,3022,TEMPEST,,10.0
WFT74915,3022,TEMPEST,,10.0
WFT74937,3022,TEMPEST,,10.0
WFT74945,3022,TEMPEST,,10.0
WFT75007,3022,TEMPEST,,10.0
WFT75009,3022,TEMPEST,,10.0
WFT75192,3022,TEMPEST,,10.0
WFT75195,3022,TEMPEST,,10.0
WFT75214,3022,TEMPEST,,10.0
